cell_id,icp_type,query,lat,lng,zoom,priority
nsw-parkes-q2,foundation,reblocking,-33.137,148.176,13,P1
nsw-parkes-q3,foundation,foundation repair,-33.137,148.176,13,P1
nsw-parkes-q4,foundation,house levelling,-33.137,148.176,13,P1
nsw-parkes-q5,foundation,house relevelling,-33.137,148.176,13,P1
nsw-parkes-q6,foundation,slab lifting,-33.137,148.176,13,P1
nsw-parkes-q7,foundation,resin injection underpinning,-33.137,148.176,13,P1
nsw-parkes-q8,foundation,subsidence repair,-33.137,148.176,13,P1
nsw-parkes-q9,adjacent,house raising,-33.137,148.176,13,P2
nsw-wagga-wagga-q0,foundation,underpinning,-35.1082,147.3598,13,P1
nsw-wagga-wagga-q1,foundation,restumping,-35.1082,147.3598,13,P1
nsw-wagga-wagga-q2,foundation,reblocking,-35.1082,147.3598,13,P1
nsw-wagga-wagga-q3,foundation,foundation repair,-35.1082,147.3598,13,P1
nsw-wagga-wagga-q4,foundation,house levelling,-35.1082,147.3598,13,P1
nsw-wagga-wagga-q5,foundation,house relevelling,-35.1082,147.3598,13,P1
nsw-wagga-wagga-q6,foundation,slab lifting,-35.1082,147.3598,13,P1
nsw-wagga-wagga-q7,foundation,resin injection underpinning,-35.1082,147.3598,13,P1
nsw-wagga-wagga-q8,foundation,subsidence repair,-35.1082,147.3598,13,P1
nsw-wagga-wagga-q9,adjacent,house raising,-35.1082,147.3598,13,P2
nsw-albury-q0,foundation,underpinning,-36.0737,146.9135,13,P1
nsw-albury-q1,foundation,restumping,-36.0737,146.9135,13,P1
nsw-albury-q2,foundation,reblocking,-36.0737,146.9135,13,P1
nsw-albury-q3,foundation,foundation repair,-36.0737,146.9135,13,P1
nsw-albury-q4,foundation,house levelling,-36.0737,146.9135,13,P1
nsw-albury-q5,foundation,house relevelling,-36.0737,146.9135,13,P1
nsw-albury-q6,foundation,slab lifting,-36.0737,146.9135,13,P1
nsw-albury-q7,foundation,resin injection underpinning,-36.0737,146.9135,13,P1
nsw-albury-q8,foundation,subsidence repair,-36.0737,146.9135,13,P1
nsw-albury-q9,adjacent,house raising,-36.0737,146.9135,13,P2
nsw-griffith-q0,foundation,underpinning,-34.29,146.04,13,P1
nsw-griffith-q1,foundation,restumping,-34.29,146.04,13,P1
nsw-griffith-q2,foundation,reblocking,-34.29,146.04,13,P1
nsw-griffith-q3,foundation,foundation repair,-34.29,146.04,13,P1
nsw-griffith-q4,foundation,house levelling,-34.29,146.04,13,P1
nsw-griffith-q5,foundation,house relevelling,-34.29,146.04,13,P1
nsw-griffith-q6,foundation,slab lifting,-34.29,146.04,13,P1
nsw-griffith-q7,foundation,resin injection underpinning,-34.29,146.04,13,P1
nsw-griffith-q8,foundation,subsidence repair,-34.29,146.04,13,P1
nsw-griffith-q9,adjacent,house raising,-34.29,146.04,13,P2
nsw-broken-hill-q0,foundation,underpinning,-31.953,141.453,13,P1
nsw-broken-hill-q1,foundation,restumping,-31.953,141.453,13,P1
nsw-broken-hill-q2,foundation,reblocking,-31.953,141.453,13,P1
nsw-broken-hill-q3,foundation,foundation repair,-31.953,141.453,13,P1
nsw-broken-hill-q4,foundation,house levelling,-31.953,141.453,13,P1
nsw-broken-hill-q5,foundation,house relevelling,-31.953,141.453,13,P1
nsw-broken-hill-q6,foundation,slab lifting,-31.953,141.453,13,P1
nsw-broken-hill-q7,foundation,resin injection underpinning,-31.953,141.453,13,P1
nsw-broken-hill-q8,foundation,subsidence repair,-31.953,141.453,13,P1
nsw-broken-hill-q9,adjacent,house raising,-31.953,141.453,13,P2
nsw-tamworth-q0,foundation,underpinning,-31.09,150.929,13,P1
nsw-tamworth-q1,foundation,restumping,-31.09,150.929,13,P1
nsw-tamworth-q2,foundation,reblocking,-31.09,150.929,13,P1
nsw-tamworth-q3,foundation,foundation repair,-31.09,150.929,13,P1
nsw-tamworth-q4,foundation,house levelling,-31.09,150.929,13,P1
nsw-tamworth-q5,foundation,house relevelling,-31.09,150.929,13,P1
nsw-tamworth-q6,foundation,slab lifting,-31.09,150.929,13,P1
nsw-tamworth-q7,foundation,resin injection underpinning,-31.09,150.929,13,P1
nsw-tamworth-q8,foundation,subsidence repair,-31.09,150.929,13,P1
