cell_id,icp_type,query,lat,lng,zoom,priority
eng-hereford-q1,foundation,subsidence repair,52.0567,-2.716,13,P1
eng-hereford-q2,foundation,structural repair,52.0567,-2.716,13,P1
eng-hereford-q3,foundation,foundation repair,52.0567,-2.716,13,P1
eng-hereford-q4,adjacent,damp proofing,52.0567,-2.716,13,P2
eng-hereford-q5,adjacent,basement waterproofing,52.0567,-2.716,13,P2
eng-hereford-q6,adjacent,structural waterproofing,52.0567,-2.716,13,P2
eng-hereford-q7,adjacent,cellar tanking,52.0567,-2.716,13,P2
eng-hereford-q8,adjacent,mini piling,52.0567,-2.716,13,P2
eng-hereford-q9,adjacent,wall tie replacement,52.0567,-2.716,13,P2
eng-worcester-q0,foundation,underpinning,52.1936,-2.2216,13,P1
eng-worcester-q1,foundation,subsidence repair,52.1936,-2.2216,13,P1
eng-worcester-q2,foundation,structural repair,52.1936,-2.2216,13,P1
eng-worcester-q3,foundation,foundation repair,52.1936,-2.2216,13,P1
eng-worcester-q4,adjacent,damp proofing,52.1936,-2.2216,13,P2
eng-worcester-q5,adjacent,basement waterproofing,52.1936,-2.2216,13,P2
eng-worcester-q6,adjacent,structural waterproofing,52.1936,-2.2216,13,P2
eng-worcester-q7,adjacent,cellar tanking,52.1936,-2.2216,13,P2
eng-worcester-q8,adjacent,mini piling,52.1936,-2.2216,13,P2
eng-worcester-q9,adjacent,wall tie replacement,52.1936,-2.2216,13,P2
eng-gloucester-q0,foundation,underpinning,51.8642,-2.238,13,P1
eng-gloucester-q1,foundation,subsidence repair,51.8642,-2.238,13,P1
eng-gloucester-q2,foundation,structural repair,51.8642,-2.238,13,P1
eng-gloucester-q3,foundation,foundation repair,51.8642,-2.238,13,P1
eng-gloucester-q4,adjacent,damp proofing,51.8642,-2.238,13,P2
eng-gloucester-q5,adjacent,basement waterproofing,51.8642,-2.238,13,P2
eng-gloucester-q6,adjacent,structural waterproofing,51.8642,-2.238,13,P2
eng-gloucester-q7,adjacent,cellar tanking,51.8642,-2.238,13,P2
eng-gloucester-q8,adjacent,mini piling,51.8642,-2.238,13,P2
