cell_id,icp_type,query,lat,lng,zoom,priority
az-goodyear-q1,generator,generator dealer,33.254,-112.3665,13,P1
az-goodyear-q2,generator,standby generator installer,33.254,-112.3665,13,P1
az-goodyear-q3,generator,Generac dealer,33.254,-112.3665,13,P2
az-goodyear-q4,generator,generator shop,33.254,-112.3665,13,P2
az-yuma-q0,generator,generator installation,32.5163,-114.5218,13,P1
az-yuma-q1,generator,generator dealer,32.5163,-114.5218,13,P1
az-yuma-q2,generator,standby generator installer,32.5163,-114.5218,13,P1
az-yuma-q3,generator,Generac dealer,32.5163,-114.5218,13,P2
az-yuma-q4,generator,generator shop,32.5163,-114.5218,13,P2
az-flagstaff-q0,generator,generator installation,35.1852,-111.6207,13,P1
az-flagstaff-q1,generator,generator dealer,35.1852,-111.6207,13,P1
az-flagstaff-q2,generator,standby generator installer,35.1852,-111.6207,13,P1
az-flagstaff-q3,generator,Generac dealer,35.1852,-111.6207,13,P2
az-flagstaff-q4,generator,generator shop,35.1852,-111.6207,13,P2
az-lake-havasu-city-q0,generator,generator installation,34.4998,-114.3109,13,P1
az-lake-havasu-city-q1,generator,generator dealer,34.4998,-114.3109,13,P1
az-lake-havasu-city-q2,generator,standby generator installer,34.4998,-114.3109,13,P1
az-lake-havasu-city-q3,generator,Generac dealer,34.4998,-114.3109,13,P2
az-lake-havasu-city-q4,generator,generator shop,34.4998,-114.3109,13,P2
az-prescott-valley-q0,generator,generator installation,34.5979,-112.3185,13,P1
az-prescott-valley-q1,generator,generator dealer,34.5979,-112.3185,13,P1
az-prescott-valley-q2,generator,standby generator installer,34.5979,-112.3185,13,P1
az-prescott-valley-q3,generator,Generac dealer,34.5979,-112.3185,13,P2
az-prescott-valley-q4,generator,generator shop,34.5979,-112.3185,13,P2
az-sierra-vista-q0,generator,generator installation,31.5654,-110.3145,13,P1
az-sierra-vista-q1,generator,generator dealer,31.5654,-110.3145,13,P1
az-sierra-vista-q2,generator,standby generator installer,31.5654,-110.3145,13,P1
az-sierra-vista-q3,generator,Generac dealer,31.5654,-110.3145,13,P2
az-sierra-vista-q4,generator,generator shop,31.5654,-110.3145,13,P2
az-kingman-q0,generator,generator installation,35.217,-114.0105,13,P1
az-kingman-q1,generator,generator dealer,35.217,-114.0105,13,P1
az-kingman-q2,generator,standby generator installer,35.217,-114.0105,13,P1
az-kingman-q3,generator,Generac dealer,35.217,-114.0105,13,P2
az-kingman-q4,generator,generator shop,35.217,-114.0105,13,P2
az-payson-q0,generator,generator installation,34.2438,-111.319,13,P1
az-payson-q1,generator,generator dealer,34.2438,-111.319,13,P1
az-payson-q2,generator,standby generator installer,34.2438,-111.319,13,P1
az-payson-q3,generator,Generac dealer,34.2438,-111.319,13,P2
az-payson-q4,generator,generator shop,34.2438,-111.319,13,P2
az-show-low-q0,generator,generator installation,34.2651,-110.0383,13,P1
az-show-low-q1,generator,generator dealer,34.2651,-110.0383,13,P1
az-show-low-q2,generator,standby generator installer,34.2651,-110.0383,13,P1
az-show-low-q3,generator,Generac dealer,34.2651,-110.0383,13,P2
az-show-low-q4,generator,generator shop,34.2651,-110.0383,13,P2
