cell_id,icp_type,query,lat,lng,zoom,priority
ar-texarkana-q1,foundation,foundation contractor,33.4418,-94.0377,13,P1
ar-texarkana-q9,adjacent,structural repair,33.4418,-94.0377,13,P2
ar-russellville-q7,adjacent,mudjacking,35.2784,-93.1338,13,P2
ok-oklahoma-city-q5,adjacent,crawl space encapsulation,35.4676,-97.5164,13,P2
ok-tulsa-q3,adjacent,basement waterproofing,36.154,-95.9928,13,P2
ok-lawton-q1,foundation,foundation contractor,34.6036,-98.3959,13,P1
ok-lawton-q9,adjacent,structural repair,34.6036,-98.3959,13,P2
ok-stillwater-q7,adjacent,mudjacking,36.1156,-97.0584,13,P2
ok-enid-q5,adjacent,crawl space encapsulation,36.3956,-97.8784,13,P2
ok-muskogee-q3,adjacent,basement waterproofing,35.7479,-95.3697,13,P2
ok-ardmore-q1,foundation,foundation contractor,34.1743,-97.1436,13,P1
ok-ardmore-q9,adjacent,structural repair,34.1743,-97.1436,13,P2
ok-bartlesville-q7,adjacent,mudjacking,36.7473,-95.9808,13,P2
ks-wichita-q5,adjacent,crawl space encapsulation,37.6872,-97.3301,13,P2
ks-overland-park-q3,adjacent,basement waterproofing,38.9822,-94.6708,13,P2
ks-topeka-q1,foundation,foundation contractor,39.0473,-95.6752,13,P1
ks-topeka-q9,adjacent,structural repair,39.0473,-95.6752,13,P2
ks-lawrence-ks-q7,adjacent,mudjacking,38.9717,-95.2353,13,P2
ks-manhattan-ks-q5,adjacent,crawl space encapsulation,39.1836,-96.5717,13,P2
ks-salina-q3,adjacent,basement waterproofing,38.8403,-97.6114,13,P2
ks-hutchinson-q1,foundation,foundation contractor,38.0608,-97.9298,13,P1
ks-hutchinson-q9,adjacent,structural repair,38.0608,-97.9298,13,P2
tn-memphis-q7,adjacent,mudjacking,35.1495,-90.049,13,P2
tn-chattanooga-q5,adjacent,crawl space encapsulation,35.0456,-85.3097,13,P2
fl-jacksonville-q3,adjacent,basement waterproofing,30.3322,-81.6557,13,P2
tx-houston-spring-q1,foundation,foundation contractor,30.08,-95.42,13,P1
tx-houston-spring-q9,adjacent,structural repair,30.08,-95.42,13,P2
tx-houston-katy-q7,adjacent,mudjacking,29.79,-95.82,13,P2
tx-houston-sugar-land-q5,adjacent,crawl space encapsulation,29.62,-95.63,13,P2
tx-houston-pasadena-q3,adjacent,basement waterproofing,29.69,-95.21,13,P2
tx-houston-humble-q1,foundation,foundation contractor,29.99,-95.26,13,P1
tx-houston-humble-q9,adjacent,structural repair,29.99,-95.26,13,P2
tx-dallas-plano-q7,adjacent,mudjacking,33.02,-96.7,13,P2
tx-dallas-mesquite-q5,adjacent,crawl space encapsulation,32.81,-96.62,13,P2
tx-dallas-irving-q3,adjacent,basement waterproofing,32.81,-96.95,13,P2
tx-fw-arlington-q1,foundation,foundation contractor,32.74,-97.11,13,P1
tx-fw-arlington-q9,adjacent,structural repair,32.74,-97.11,13,P2
tx-fw-keller-q7,adjacent,mudjacking,32.93,-97.25,13,P2
tx-sa-stone-oak-q5,adjacent,crawl space encapsulation,29.62,-98.49,13,P2
tx-sa-west-q3,adjacent,basement waterproofing,29.45,-98.68,13,P2
tx-austin-round-rock-q1,foundation,foundation contractor,30.51,-97.68,13,P1
tx-austin-round-rock-q9,adjacent,structural repair,30.51,-97.68,13,P2
tx-austin-kyle-q7,adjacent,mudjacking,30.09,-97.83,13,P2
ga-atl-marietta-q5,adjacent,crawl space encapsulation,33.95,-84.55,13,P2
ga-atl-alpharetta-q3,adjacent,basement waterproofing,34.07,-84.29,13,P2
ga-atl-decatur-q1,foundation,foundation contractor,33.79,-84.2,13,P1
ga-atl-decatur-q9,adjacent,structural repair,33.79,-84.2,13,P2
ga-atl-jonesboro-q7,adjacent,mudjacking,33.52,-84.35,13,P2
ga-atl-douglasville-q5,adjacent,crawl space encapsulation,33.75,-84.75,13,P2
co-den-aurora-q3,adjacent,basement waterproofing,39.71,-104.81,13,P2
co-den-lakewood-q1,foundation,foundation contractor,39.7,-105.08,13,P1
co-den-lakewood-q9,adjacent,structural repair,39.7,-105.08,13,P2
co-den-littleton-q7,adjacent,mudjacking,39.56,-104.99,13,P2
mo-stl-st-charles-q5,adjacent,crawl space encapsulation,38.78,-90.51,13,P2
mo-stl-south-county-q3,adjacent,basement waterproofing,38.52,-90.32,13,P2
mo-kc-independence-q1,foundation,foundation contractor,39.09,-94.42,13,P1
mo-kc-independence-q9,adjacent,structural repair,39.09,-94.42,13,P2
mo-kc-north-q7,adjacent,mudjacking,39.24,-94.58,13,P2
ok-okc-norman-q5,adjacent,crawl space encapsulation,35.22,-97.44,13,P2
ok-okc-edmond-q3,adjacent,basement waterproofing,35.65,-97.48,13,P2
ok-tulsa-broken-arrow-q1,foundation,foundation contractor,36.05,-95.79,13,P1
ok-tulsa-broken-arrow-q9,adjacent,structural repair,36.05,-95.79,13,P2
la-nola-metairie-q7,adjacent,mudjacking,30,-90.25,13,P2
al-bham-hoover-q5,adjacent,crawl space encapsulation,33.4,-86.8,13,P2
tn-memphis-bartlett-q3,adjacent,basement waterproofing,35.2,-89.87,13,P2
fl-jax-orange-park-q1,foundation,foundation contractor,30.17,-81.71,13,P1
fl-jax-orange-park-q9,adjacent,structural repair,30.17,-81.71,13,P2
