cell_id,icp_type,query,lat,lng,zoom,priority
ar-russellville-q6,adjacent,concrete leveling,35.2784,-93.1338,13,P2
ok-oklahoma-city-q4,adjacent,crawl space repair,35.4676,-97.5164,13,P2
ok-tulsa-q2,foundation,foundation repair company,36.154,-95.9928,13,P1
ok-lawton-q0,foundation,foundation repair,34.6036,-98.3959,13,P1
ok-lawton-q8,adjacent,house leveling,34.6036,-98.3959,13,P2
ok-stillwater-q6,adjacent,concrete leveling,36.1156,-97.0584,13,P2
ok-enid-q4,adjacent,crawl space repair,36.3956,-97.8784,13,P2
ok-muskogee-q2,foundation,foundation repair company,35.7479,-95.3697,13,P1
ok-ardmore-q0,foundation,foundation repair,34.1743,-97.1436,13,P1
ok-ardmore-q8,adjacent,house leveling,34.1743,-97.1436,13,P2
ok-bartlesville-q6,adjacent,concrete leveling,36.7473,-95.9808,13,P2
ks-wichita-q4,adjacent,crawl space repair,37.6872,-97.3301,13,P2
ks-overland-park-q2,foundation,foundation repair company,38.9822,-94.6708,13,P1
ks-topeka-q0,foundation,foundation repair,39.0473,-95.6752,13,P1
ks-topeka-q8,adjacent,house leveling,39.0473,-95.6752,13,P2
ks-lawrence-ks-q6,adjacent,concrete leveling,38.9717,-95.2353,13,P2
ks-manhattan-ks-q4,adjacent,crawl space repair,39.1836,-96.5717,13,P2
ks-salina-q2,foundation,foundation repair company,38.8403,-97.6114,13,P1
ks-hutchinson-q0,foundation,foundation repair,38.0608,-97.9298,13,P1
ks-hutchinson-q8,adjacent,house leveling,38.0608,-97.9298,13,P2
tn-memphis-q6,adjacent,concrete leveling,35.1495,-90.049,13,P2
tn-chattanooga-q4,adjacent,crawl space repair,35.0456,-85.3097,13,P2
fl-jacksonville-q2,foundation,foundation repair company,30.3322,-81.6557,13,P1
tx-houston-spring-q0,foundation,foundation repair,30.08,-95.42,13,P1
tx-houston-spring-q8,adjacent,house leveling,30.08,-95.42,13,P2
tx-houston-katy-q6,adjacent,concrete leveling,29.79,-95.82,13,P2
tx-houston-sugar-land-q4,adjacent,crawl space repair,29.62,-95.63,13,P2
tx-houston-pasadena-q2,foundation,foundation repair company,29.69,-95.21,13,P1
tx-houston-humble-q0,foundation,foundation repair,29.99,-95.26,13,P1
tx-houston-humble-q8,adjacent,house leveling,29.99,-95.26,13,P2
tx-dallas-plano-q6,adjacent,concrete leveling,33.02,-96.7,13,P2
tx-dallas-mesquite-q4,adjacent,crawl space repair,32.81,-96.62,13,P2
tx-dallas-irving-q2,foundation,foundation repair company,32.81,-96.95,13,P1
tx-fw-arlington-q0,foundation,foundation repair,32.74,-97.11,13,P1
tx-fw-arlington-q8,adjacent,house leveling,32.74,-97.11,13,P2
tx-fw-keller-q6,adjacent,concrete leveling,32.93,-97.25,13,P2
tx-sa-stone-oak-q4,adjacent,crawl space repair,29.62,-98.49,13,P2
tx-sa-west-q2,foundation,foundation repair company,29.45,-98.68,13,P1
tx-austin-round-rock-q0,foundation,foundation repair,30.51,-97.68,13,P1
tx-austin-round-rock-q8,adjacent,house leveling,30.51,-97.68,13,P2
tx-austin-kyle-q6,adjacent,concrete leveling,30.09,-97.83,13,P2
ga-atl-marietta-q4,adjacent,crawl space repair,33.95,-84.55,13,P2
ga-atl-alpharetta-q2,foundation,foundation repair company,34.07,-84.29,13,P1
ga-atl-decatur-q0,foundation,foundation repair,33.79,-84.2,13,P1
ga-atl-decatur-q8,adjacent,house leveling,33.79,-84.2,13,P2
ga-atl-jonesboro-q6,adjacent,concrete leveling,33.52,-84.35,13,P2
ga-atl-douglasville-q4,adjacent,crawl space repair,33.75,-84.75,13,P2
co-den-aurora-q2,foundation,foundation repair company,39.71,-104.81,13,P1
co-den-lakewood-q0,foundation,foundation repair,39.7,-105.08,13,P1
co-den-lakewood-q8,adjacent,house leveling,39.7,-105.08,13,P2
co-den-littleton-q6,adjacent,concrete leveling,39.56,-104.99,13,P2
mo-stl-st-charles-q4,adjacent,crawl space repair,38.78,-90.51,13,P2
mo-stl-south-county-q2,foundation,foundation repair company,38.52,-90.32,13,P1
mo-kc-independence-q0,foundation,foundation repair,39.09,-94.42,13,P1
mo-kc-independence-q8,adjacent,house leveling,39.09,-94.42,13,P2
mo-kc-north-q6,adjacent,concrete leveling,39.24,-94.58,13,P2
ok-okc-norman-q4,adjacent,crawl space repair,35.22,-97.44,13,P2
ok-okc-edmond-q2,foundation,foundation repair company,35.65,-97.48,13,P1
ok-tulsa-broken-arrow-q0,foundation,foundation repair,36.05,-95.79,13,P1
ok-tulsa-broken-arrow-q8,adjacent,house leveling,36.05,-95.79,13,P2
la-nola-metairie-q6,adjacent,concrete leveling,30,-90.25,13,P2
al-bham-hoover-q4,adjacent,crawl space repair,33.4,-86.8,13,P2
tn-memphis-bartlett-q2,foundation,foundation repair company,35.2,-89.87,13,P1
fl-jax-orange-park-q0,foundation,foundation repair,30.17,-81.71,13,P1
fl-jax-orange-park-q8,adjacent,house leveling,30.17,-81.71,13,P2
