cell_id,icp_type,query,lat,lng,zoom,priority
tx-sa-west-q4,adjacent,crawl space repair,29.45,-98.68,13,P2
tx-austin-round-rock-q2,foundation,foundation repair company,30.51,-97.68,13,P1
tx-austin-kyle-q0,foundation,foundation repair,30.09,-97.83,13,P1
tx-austin-kyle-q8,adjacent,house leveling,30.09,-97.83,13,P2
ga-atl-marietta-q6,adjacent,concrete leveling,33.95,-84.55,13,P2
ga-atl-alpharetta-q4,adjacent,crawl space repair,34.07,-84.29,13,P2
ga-atl-decatur-q2,foundation,foundation repair company,33.79,-84.2,13,P1
ga-atl-jonesboro-q0,foundation,foundation repair,33.52,-84.35,13,P1
ga-atl-jonesboro-q8,adjacent,house leveling,33.52,-84.35,13,P2
ga-atl-douglasville-q6,adjacent,concrete leveling,33.75,-84.75,13,P2
co-den-aurora-q4,adjacent,crawl space repair,39.71,-104.81,13,P2
co-den-lakewood-q2,foundation,foundation repair company,39.7,-105.08,13,P1
co-den-littleton-q0,foundation,foundation repair,39.56,-104.99,13,P1
co-den-littleton-q8,adjacent,house leveling,39.56,-104.99,13,P2
mo-stl-st-charles-q6,adjacent,concrete leveling,38.78,-90.51,13,P2
mo-stl-south-county-q4,adjacent,crawl space repair,38.52,-90.32,13,P2
mo-kc-independence-q2,foundation,foundation repair company,39.09,-94.42,13,P1
mo-kc-north-q0,foundation,foundation repair,39.24,-94.58,13,P1
mo-kc-north-q8,adjacent,house leveling,39.24,-94.58,13,P2
ok-okc-norman-q6,adjacent,concrete leveling,35.22,-97.44,13,P2
ok-okc-edmond-q4,adjacent,crawl space repair,35.65,-97.48,13,P2
ok-tulsa-broken-arrow-q2,foundation,foundation repair company,36.05,-95.79,13,P1
la-nola-metairie-q0,foundation,foundation repair,30,-90.25,13,P1
la-nola-metairie-q8,adjacent,house leveling,30,-90.25,13,P2
al-bham-hoover-q6,adjacent,concrete leveling,33.4,-86.8,13,P2
tn-memphis-bartlett-q4,adjacent,crawl space repair,35.2,-89.87,13,P2
fl-jax-orange-park-q2,foundation,foundation repair company,30.17,-81.71,13,P1
